Organization Name,Organization Name URL,Number of Employees,Industries,Last Funding Type,Contact Job Departments,IPqwery - Patents Granted,Number of Investments,IPO Status,IPqwery - Total Patents,Closed Date,Closed Date Precision,Headquarters Location,Headquarters Regions,Diversity Spotlight (US Headquarters Only),Estimated Revenue Range,Description,Founded Date,Founded Date Precision,Operating Status,Exit Date,Exit Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Hub Tags,Number of Articles,Full Description,Actively Hiring,Announced Date,Announced Date Precision
NewsBitcoin247.com,https://www.crunchbase.com/organization/newsbitcoin247-com,11-50,"Bitcoin, Cryptocurrency, Ethereum",,,,,Private,,,,"London, England, United Kingdom",,,,"Find latest bitcoin news and cryptocurrency news, btc price news, crypto analysis, reviews and cryptocurrency events.",2019-05-05,day,Active,,,For Profit,https://newsbitcoin247.com,https://twitter.com/newsbitcoin247,https://www.facebook.com/newsbitcoin247com/,https://www.linkedin.com/company/newsbitcoin247,info@newsbitcoin247.com,,,,"NewsBitcoin24/7 is a crypto news publisher for keeping you aware of every bit of news about cryptocurrency and blockchain. Cryptocurrency trading has become a billion dollars industry. Traders and investors are turning towards the crypto trading to earn profits in a handsome amount. This is due to the potential the digital currency has because of the striking characteristics: transparency, security, privacy, and peer-to-peer feature. Blockchain, the technology underlying the cryptocurrency, is not just limited to the digital currency as its open-source nature makes blockchain applicable for every real-life department. Keeping in view the bitcoin potential and the blockchain future, NewsBitcoin24/7 established to inform every important news to the crypto community across the world.  NewsBitcoin24/7 is comprised of the professional team that takes care of the site users. The staff members strive to give unbiased crypto information to the bitcoin lovers. The news content is taken from the original sources with full authenticity. Our Future Vision As most of the investors are not fully aware of the cryptocurrency and blockchain, NewsBitcoin24/7 has an aim to inform about the pros and cons of the digital currency. Seeing the prosperous future of the bitcoin and blockchain, our platform is making its part in the progress of the digital economy by giving step by step guide. Our news publishing goal is not limited to one sector or region, but the whole crypto ecosystem spread across the planet. Every important crypto info or news will be delivered to you via NewsBitcoin24/7. Keep in touch with the NewsBitcoin24/7, you will remain alert 24/7 without going anywhere to stay updated about what is happening in the blockchain ecosystem.",,,
Neural Soft Solutions,https://www.crunchbase.com/organization/neural-soft-solutions,11-50,"Artificial Intelligence, Blockchain, Information Technology, Internet of Things, Machine Learning, Web Development",,,,,Private,,,,"London, England, United Kingdom",,,,"Neural Soft Solutions specializes in web/app development, artificial intelligence, machine learning, robotics, blockchain, and IoT.",2018-01-01,year,Active,,,For Profit,https://www.neuralsoftsolutions.com,https://twitter.com/neural_soft,https://www.facebook.com/neuralsoftsolutions,https://www.linkedin.com/company/neuralsoftsolutions,info@neuralsoftsolutions.com,44-115-824-6382,,,,,,
NetZero Capital,https://www.crunchbase.com/organization/netzero-capital,1-10,"Blockchain, Cryptocurrency, Financial Services, FinTech, Venture Capital",,,,7,Private,,,,"London, England, United Kingdom",,,,A private investment firm supporting projects in the fields of distributed ledger technology and decentralised finance,2021-01-20,day,Active,,,For Profit,https://www.netzero.capital/,https://twitter.com/NetZeroCapital,,https://www.linkedin.com/company/69555240/,info@netzero.capital,,,,,,,
Nettle,https://www.crunchbase.com/organization/nettle-b676,11-50,"Blockchain, Information Technology, Social Impact",Pre-Seed,,,,Private,,,,"London, England, United Kingdom",,,,Nettle is a decentralised payment solution that rewards consumers and businesses for going Net Zero.,2021-05-01,month,Active,,,For Profit,https://nettlelabs.com,https://twitter.com/nettlelabs,,https://www.linkedin.com/company/nettlelabs,info@nettlelabs.com,,,,"Nettle offers you a solution to lower your transaction fees for working towards Net Zero. Together, we will cool the planet, one transaction at a time.",,,
Nethermind,https://www.crunchbase.com/organization/nethermind,11-50,"Blockchain, Cryptocurrency, Developer APIs, Ethereum, Financial Services, FinTech, Retail",Angel,,,,Private,,,,"London, England, United Kingdom",,,Less than $1M,The simplest solutions to the hardest problems in blockchain.,2017-08-10,day,Active,,,For Profit,https://www.nethermind.io,https://twitter.com/nethermindeth,,https://www.linkedin.com/company/18421489/,hello@nethermind.io,,,245,"Nethermind builds and integrates core protocol solutions for Ethereum, StarkNet and other public and private blockchains. We built performant and extensible Nethermind Ethereum Client. We build https://voyager.online StarkNet block explorer. We built Sedge node deployer. We build Warp Solidity -> Cairo transpiler. We provide audit and formal verification in blockchain industry. We deliver DeFi markets research and DeFi solutions development in Solidity and Cairo.",,,
NEST®,https://www.crunchbase.com/organization/nest-66d6,11-50,"Blockchain, Content Delivery Network, Security",,,,,Private,,,,"London, England, United Kingdom",,,,NEST is a mobile application and low energy blockchain service built on individual encryption.,2021-03-16,day,Active,,,For Profit,https://nes.tech/,https://twitter.com/NEST_MCP,,https://www.linkedin.com/company/personal-blockchain/,iam@nes.tech,(+44) 07960 280 426,,,"The Other Blockchain, Private Security, Genuine End-To-End Encryption, Open Posts",,,
NEST,https://www.crunchbase.com/organization/nest-84b1,11-50,"Blockchain, FinTech, Infrastructure",,,,,Private,,,,"London, England, United Kingdom",,,,NEST is a blockchain infrastructure that offers secure all-in-one solutions for Web 3.0.,2017-01-01,year,Active,,,For Profit,https://nes.tech,https://twitter.com/NEST_wallet,,https://www.linkedin.com/company/nest-web3,uk@nes.tech,,,,"NEST is a blockchain infrastructure that offers secure all-in-one solutions for Web 3.0. It sets the global standard for confidential, distributed identity, and cross-chain asset control. The company's self-sovereign distributed identity (SSDID) protocol allows individuals to make choices personal. NEST was founded in 2017 and is based in London, UK, and has offices in Singapore, Hong Kong, and India.",,,
Neptune Mutual,https://www.crunchbase.com/organization/neptune-mutual,11-50,"Blockchain, Cryptocurrency",Series A,,,,Private,,,,"Winchester, Hampshire, United Kingdom",,,,Neptune Mutual platform explores new avenues to creating user-centric hedging products on the blockchain.,2021-01-01,year,Active,,,,https://neptunemutual.com/,https://twitter.com/neptunemutual,,https://www.linkedin.com/company/neptune-mutual/,,,,3,Neptune Mutual platform explores new avenues to creating user-centric hedging products on the blockchain.,,,
Neon Elite Esports Team,https://www.crunchbase.com/organization/neon-elite-esports-team,1-10,"Blockchain, eSports, Fantasy Sports, Gaming, Online Games, PC Games, Sports, Video Games, Web Apps",Pre-Seed,,,,Private,,,,"London, England, United Kingdom",,,,Neon Elite FC is a NFT esports team that competes in competitions and tournaments on the Crypt2 eSports gaming platform,2022-09-15,day,Active,,,For Profit,https://neonelite.crypt2esports.com,,,,info@crypt2esports.com,,,,,,,
Neol,https://www.crunchbase.com/organization/neol,1-10,"Blockchain, EdTech, Freelance",Seed,Management,,,Private,,,,"London, England, United Kingdom",,,,"Neol is a decentralized and tokenized cohort-based learning and on-demand talent platform, powered by a curated global creative community.",2022-02-21,day,Active,,,For Profit,https://www.neol.co,,,https://www.linkedin.com/company/neol/,hello@neol.co,,,3,"Neol is the new (and easy) way of learning and building together in a decentralized future. At Neol, we convene creative individuals, innovators, and change pioneers on web 3 to learn, work and shape futures together. To do this, we are building a decentralized and tokenized cohort-based learning and innovation services platform, powered by a curated global creative community.",,,
Nebuli,https://www.crunchbase.com/organization/nebuli,1-10,"Artificial Intelligence, Big Data, Blockchain, Information Technology, Internet, Machine Learning, Software",Non-equity Assistance,Operations,,,Private,,,,"London, England, United Kingdom",,,,World's first Human-centric Augmented Intelligence Studio helping brands and users realise their goals and go beyond digital transformation.,2019-01-21,day,Active,,,For Profit,https://nebuli.com,https://twitter.com/nebuli,https://www.facebook.com/nebuli,https://www.linkedin.com/company/nebuli,hi@nebuli.com,,,2,"As experienced entrepreneurs since the later days of the “.com” era, Nebuli's founding team witnessed at first hand the evolution of technology-led customer journeys and the negative impact of overhyped technology promises on customer experiences. AI is the hype of the 2020s and, like with all hypes, many AI promises fail to deliver and customers pay the price. Not to mention, the ethical concerns surrounding this topic. We established our business model on the principle of putting people and ethics at the heart of our products, services and R&D efforts using our human-centric approach.",,,
Nebeus,https://www.crunchbase.com/organization/nebeus,1-10,"Bitcoin, Blockchain, Cryptocurrency, Financial Services, FinTech",Convertible Note,"Marketing, Operations",,,Private,,,,"London, England, United Kingdom",,,,"Nebeus is a cryptocurrency and crypto-backed lending platform that allows people to borrow, exchange, earn, and insure their crypto assets.",2014-01-01,day,Active,,,For Profit,https://nebeus.com/,https://twitter.com/NebeusWorld,https://www.facebook.com/NebeusGlobal/,https://www.linkedin.com/company/nebeus,info@nebeus.com,,,44,"Nebeus is a fintech platform on a mission to bridge the gap between crypto and cash with instant crypto-backed loans and financial services. To achieve this, Nebeus offers a host of secure and compliant solutions allowing customers to borrow, earn, send, and receive cash and crypto with full security. Nebeus was founded in 2014 in England and has transacted over £30 Million to date, operating primarily in the UK and Europe.  Seamlessly and within minutes, customers can start earning using their crypto investments and get instant crypto-backed loans. Customers can send cash to more than 150 countries through Nebeus’s payment channels, VISA, and Mastercard integrations; transfer & deposit money at more than 230,000 retail locations & post offices; and much more. Nebeus is the smart way to borrow, earn, and spend in the digital age, helping thousands of customers put their digital assets to everyday use.",,,
Nayms,https://www.crunchbase.com/organization/nayms,11-50,"Cryptocurrency, Insurance, Trading Platform",Seed,"Management, Operations",,,Private,,,,"London, England, United Kingdom",,,,"Nayms is a Smart contract platform for the placement, trade, reporting and settlement of insurance risk.",2019-03-14,day,Active,,,For Profit,http://www.nayms.io/,https://twitter.com/Nayms_io,,https://www.linkedin.com/company/nayms/,hello@nayms.io,07766397743,,9,"Nayms is an insurance marketplace, utilising smart contracts to code the rules of how insurance can be placed, traded, claimed and settled. Brokers place these digital contracts of insurance between buyers (underwriters and capital markets) and sellers (insureds) of various risk.  Our focus is on facilitating the underwriting of digital asset risk as appropriate insurance protection is vital for the health of any liquid, financial market. By allowing cryptocurrencies like BTC and Eth to underwrite BTC and Eth risk, assets match liabilities meaning premiums are reduced, payouts and premiums are paid in native currencies and insurance cover scales as the digital asset space expands.  Furthermore, by utilising a stablecoin the Nayms platform can be used to underwrite USD-denominated risk, opening up our product to a whole variety of insurance perils globally.",,,
